header	position	frame	coding
MN908947	15502	-2	0
MN908947	15503	3	1
MN908947	15503	-3	0
MN908947	15504	1	0
MN908947	15504	-1	0
MN908947	15505	2	0
MN908947	15505	-2	0
MN908947	15506	3	1
MN908947	15506	-3	0
MN908947	15507	1	0
MN908947	15507	-1	0
MN908947	15508	2	0
MN908947	15508	-2	0
MN908947	15509	3	1
MN908947	15509	-3	0
MN908947	15510	1	0
MN908947	15510	-1	0
MN908947	15511	2	0
MN908947	15511	-2	0
MN908947	15512	3	1
MN908947	15512	-3	0
MN908947	15513	1	0
MN908947	15513	-1	0
MN908947	15514	2	0
MN908947	15514	-2	0
MN908947	15515	3	1
MN908947	15515	-3	0
MN908947	15516	1	0
MN908947	15516	-1	0
MN908947	15517	2	0
MN908947	15517	-2	0
MN908947	15518	3	1
MN908947	15518	-3	0
MN908947	15519	1	0
MN908947	15519	-1	0
MN908947	15520	2	0
MN908947	15520	-2	0
MN908947	15521	3	1
MN908947	15521	-3	0
MN908947	15522	1	0
MN908947	15522	-1	0
MN908947	15523	2	0
MN908947	15523	-2	0
MN908947	15524	3	1
MN908947	15524	-3	0
MN908947	15525	1	0
MN908947	15525	-1	0
MN908947	15526	2	0
MN908947	15526	-2	0
MN908947	15527	3	1
MN908947	15527	-3	0
MN908947	15528	1	0
MN908947	15528	-1	0
MN908947	15529	2	0
MN908947	15529	-2	0
MN908947	15530	3	1
MN908947	15530	-3	0
MN908947	15531	1	0
MN908947	15531	-1	0
MN908947	15532	2	0
MN908947	15532	-2	0
MN908947	15533	3	1
MN908947	15533	-3	0
MN908947	15534	1	0
MN908947	15534	-1	0
MN908947	15535	2	0
MN908947	15535	-2	0
MN908947	15536	3	1
MN908947	15536	-3	0
MN908947	15537	1	0
MN908947	15537	-1	0
MN908947	15538	2	0
MN908947	15538	-2	0
MN908947	15539	3	1
MN908947	15539	-3	0
MN908947	15540	1	0
MN908947	15540	-1	0
MN908947	15541	2	0
MN908947	15541	-2	0
MN908947	15542	3	1
MN908947	15542	-3	0
MN908947	15543	1	0
MN908947	15543	-1	0
MN908947	15544	2	0
MN908947	15544	-2	0
MN908947	15545	3	1
MN908947	15545	-3	0
MN908947	15546	1	0
MN908947	15546	-1	0
MN908947	15547	2	0
MN908947	15547	-2	0
MN908947	15548	3	1
MN908947	15548	-3	0
MN908947	15549	1	0
MN908947	15549	-1	0
MN908947	15550	2	0
MN908947	15550	-2	0
MN908947	15551	3	1
MN908947	15551	-3	0
MN908947	15552	1	0
MN908947	15552	-1	0
MN908947	15553	2	0
MN908947	15553	-2	0
MN908947	15554	3	1
MN908947	15554	-3	0
MN908947	15555	1	0
MN908947	15555	-1	0
MN908947	15556	2	0
MN908947	15556	-2	0
MN908947	15557	3	1
MN908947	15557	-3	0
MN908947	15558	1	0
MN908947	15558	-1	0
MN908947	15559	2	0
MN908947	15559	-2	0
MN908947	15560	3	1
MN908947	15560	-3	0
MN908947	15561	1	0
MN908947	15561	-1	0
MN908947	15562	2	0
MN908947	15562	-2	0
MN908947	15563	3	1
MN908947	15563	-3	0
MN908947	15564	1	0
MN908947	15564	-1	0
MN908947	15565	2	0
MN908947	15565	-2	0
MN908947	15566	3	1
MN908947	15566	-3	0
MN908947	15567	1	0
MN908947	15567	-1	0
MN908947	15568	2	0
MN908947	15568	-2	0
MN908947	15569	3	1
MN908947	15569	-3	0
MN908947	15570	1	0
MN908947	15570	-1	0
MN908947	15571	2	0
MN908947	15571	-2	0
MN908947	15572	3	1
MN908947	15572	-3	0
MN908947	15573	1	0
MN908947	15573	-1	0
MN908947	15574	2	0
MN908947	15574	-2	0
MN908947	15575	3	1
MN908947	15575	-3	0
MN908947	15576	1	0
MN908947	15576	-1	0
MN908947	15577	2	0
MN908947	15577	-2	0
MN908947	15578	3	1
MN908947	15578	-3	0
MN908947	15579	1	0
MN908947	15579	-1	0
MN908947	15580	2	0
MN908947	15580	-2	0
MN908947	15581	3	1
MN908947	15581	-3	0
MN908947	15582	1	0
MN908947	15582	-1	0
MN908947	15583	2	0
MN908947	15583	-2	0
MN908947	15584	3	1
MN908947	15584	-3	0
MN908947	15585	1	0
MN908947	15585	-1	0
MN908947	15586	2	0
MN908947	15586	-2	0
MN908947	15587	3	1
MN908947	15587	-3	0
MN908947	15588	1	0
MN908947	15588	-1	0
MN908947	15589	2	0
MN908947	15589	-2	0
MN908947	15590	3	1
MN908947	15590	-3	0
MN908947	15591	1	0
MN908947	15591	-1	0
MN908947	15592	2	0
MN908947	15592	-2	0
MN908947	15593	3	1
MN908947	15593	-3	0
MN908947	15594	1	0
MN908947	15594	-1	0
MN908947	15595	2	0
MN908947	15595	-2	0
MN908947	15596	3	1
MN908947	15596	-3	0
MN908947	15597	1	0
MN908947	15597	-1	0
MN908947	15598	2	0
MN908947	15598	-2	0
MN908947	15599	3	1
MN908947	15599	-3	0
MN908947	15600	1	0
MN908947	15600	-1	0
MN908947	15601	2	0
MN908947	15601	-2	0
MN908947	15602	3	1
MN908947	15602	-3	0
MN908947	15603	1	0
MN908947	15603	-1	0
MN908947	15604	2	0
MN908947	15604	-2	0
MN908947	15605	3	1
MN908947	15605	-3	0
MN908947	15606	1	0
MN908947	15606	-1	0
MN908947	15607	2	0
MN908947	15607	-2	0
MN908947	15608	3	1
MN908947	15608	-3	0
MN908947	15609	1	0
MN908947	15609	-1	0
MN908947	15610	2	0
MN908947	15610	-2	0
MN908947	15611	3	1
MN908947	15611	-3	0
MN908947	15612	1	0
MN908947	15612	-1	0
MN908947	15613	2	0
MN908947	15613	-2	0
MN908947	15614	3	1
MN908947	15614	-3	0
MN908947	15615	1	0
MN908947	15615	-1	0
MN908947	15616	2	0
MN908947	15616	-2	0
MN908947	15617	3	1
MN908947	15617	-3	0
MN908947	15618	1	0
MN908947	15618	-1	0
MN908947	15619	2	0
MN908947	15619	-2	0
MN908947	15620	3	1
MN908947	15620	-3	0
MN908947	15621	1	0
MN908947	15621	-1	0
MN908947	15622	2	0
MN908947	15622	-2	0
MN908947	15623	3	1
MN908947	15623	-3	0
MN908947	15624	1	0
MN908947	15624	-1	0
MN908947	15625	2	0
MN908947	15625	-2	0
MN908947	15626	3	1
MN908947	15626	-3	0
MN908947	15627	1	0
MN908947	15627	-1	0
MN908947	15628	2	0
MN908947	15628	-2	0
MN908947	15629	3	1
MN908947	15629	-3	0
MN908947	15630	1	0
MN908947	15630	-1	0
MN908947	15631	2	0
MN908947	15631	-2	0
MN908947	15632	3	0
MN908947	15632	-3	0
MN908947	15633	1	0
MN908947	15633	-1	0
MN908947	15634	2	0
MN908947	15634	-2	0
MN908947	15635	3	0
MN908947	15635	-3	0
MN908947	15636	1	0
MN908947	15636	-1	0
MN908947	15637	2	0
MN908947	15637	-2	0
MN908947	15638	3	0
MN908947	15638	-3	0
MN908947	15639	1	0
MN908947	15639	-1	0
MN908947	15640	2	0
MN908947	15640	-2	0
MN908947	15641	3	0
MN908947	15641	-3	0
MN908947	15642	1	0
MN908947	15642	-1	0
MN908947	15643	2	0
MN908947	15643	-2	0
MN908947	15644	3	0
MN908947	15644	-3	0
MN908947	15645	1	0
MN908947	15645	-1	0
MN908947	15646	2	0
MN908947	15646	-2	0
MN908947	15647	3	0
MN908947	15647	-3	0
MN908947	15648	1	0
MN908947	15648	-1	0
MN908947	15649	2	0
MN908947	15649	-2	0
MN908947	15650	3	0
MN908947	15650	-3	0
MN908947	15651	1	0
MN908947	15651	-1	0
MN908947	15652	2	0
MN908947	15652	-2	0
MN908947	15653	3	0
MN908947	15653	-3	0
MN908947	15654	1	0
MN908947	15654	-1	0
MN908947	15655	2	0
MN908947	15655	-2	0
MN908947	15656	3	0
MN908947	15656	-3	0
MN908947	15657	1	0
MN908947	15657	-1	0
MN908947	15658	2	0
MN908947	15658	-2	0
MN908947	15659	3	0
MN908947	15659	-3	0
MN908947	15660	1	0
MN908947	15660	-1	0
MN908947	15661	2	1
MN908947	15661	-2	0
MN908947	15662	3	0
MN908947	15662	-3	0
MN908947	15663	1	0
MN908947	15663	-1	0
MN908947	15664	2	1
MN908947	15664	-2	0
MN908947	15665	3	0
MN908947	15665	-3	0
MN908947	15666	1	0
MN908947	15666	-1	0
MN908947	15667	2	1
MN908947	15667	-2	0
MN908947	15668	3	0
MN908947	15668	-3	0
MN908947	15669	1	0
MN908947	15669	-1	0
MN908947	15670	2	1
MN908947	15670	-2	0
MN908947	15671	3	0
MN908947	15671	-3	0
MN908947	15672	1	0
MN908947	15672	-1	0
MN908947	15673	2	1
MN908947	15673	-2	0
MN908947	15674	3	0
MN908947	15674	-3	0
MN908947	15675	1	0
MN908947	15675	-1	0
MN908947	15676	2	1
MN908947	15676	-2	0
MN908947	15677	3	0
MN908947	15677	-3	0
MN908947	15678	1	0
MN908947	15678	-1	0
MN908947	15679	2	1
MN908947	15679	-2	0
MN908947	15680	3	0
MN908947	15680	-3	0
MN908947	15681	1	0
MN908947	15681	-1	0
MN908947	15682	2	1
MN908947	15682	-2	0
MN908947	15683	3	0
MN908947	15683	-3	0
MN908947	15684	1	0
MN908947	15684	-1	0
MN908947	15685	2	1
MN908947	15685	-2	0
MN908947	15686	3	0
MN908947	15686	-3	0
MN908947	15687	1	0
MN908947	15687	-1	0
MN908947	15688	2	1
MN908947	15688	-2	0
MN908947	15689	3	0
MN908947	15689	-3	0
MN908947	15690	1	0
MN908947	15690	-1	0
MN908947	15691	2	1
MN908947	15691	-2	0
MN908947	15692	3	0
MN908947	15692	-3	0
MN908947	15693	1	0
MN908947	15693	-1	0
MN908947	15694	2	1
MN908947	15694	-2	0
MN908947	15695	3	0
MN908947	15695	-3	0
MN908947	15696	1	0
MN908947	15696	-1	0
MN908947	15697	2	1
MN908947	15697	-2	0
MN908947	15698	3	0
MN908947	15698	-3	0
MN908947	15699	1	0
MN908947	15699	-1	0
MN908947	15700	2	1
MN908947	15700	-2	0
MN908947	15701	3	0
MN908947	15701	-3	0
MN908947	15702	1	0
MN908947	15702	-1	0
MN908947	15703	2	1
MN908947	15703	-2	0
MN908947	15704	3	0
MN908947	15704	-3	0
MN908947	15705	1	0
MN908947	15705	-1	0
MN908947	15706	2	1
MN908947	15706	-2	0
MN908947	15707	3	0
MN908947	15707	-3	0
MN908947	15708	1	0
MN908947	15708	-1	0
MN908947	15709	2	1
MN908947	15709	-2	0
MN908947	15710	3	0
MN908947	15710	-3	0
MN908947	15711	1	0
MN908947	15711	-1	0
MN908947	15712	2	1
MN908947	15712	-2	0
MN908947	15713	3	0
MN908947	15713	-3	0
MN908947	15714	1	0
MN908947	15714	-1	0
MN908947	15715	2	1
MN908947	15715	-2	0
MN908947	15716	3	0
MN908947	15716	-3	0
MN908947	15717	1	0
MN908947	15717	-1	0
MN908947	15718	2	1
MN908947	15718	-2	0
MN908947	15719	3	0
MN908947	15719	-3	0
MN908947	15720	1	0
MN908947	15720	-1	0
MN908947	15721	2	1
MN908947	15721	-2	0
MN908947	15722	3	0
MN908947	15722	-3	0
MN908947	15723	1	0
MN908947	15723	-1	0
MN908947	15724	2	1
MN908947	15724	-2	0
MN908947	15725	3	0
MN908947	15725	-3	0
MN908947	15726	1	0
MN908947	15726	-1	0
MN908947	15727	2	1
MN908947	15727	-2	0
MN908947	15728	3	0
MN908947	15728	-3	0
MN908947	15729	1	0
MN908947	15729	-1	0
MN908947	15730	2	1
MN908947	15730	-2	0
MN908947	15731	3	0
MN908947	15731	-3	0
MN908947	15732	1	0
MN908947	15732	-1	0
MN908947	15733	2	1
MN908947	15733	-2	0
MN908947	15734	3	0
MN908947	15734	-3	0
MN908947	15735	1	0
MN908947	15735	-1	0
MN908947	15736	2	1
MN908947	15736	-2	0
MN908947	15737	3	0
MN908947	15737	-3	0
MN908947	15738	1	0
MN908947	15738	-1	0
MN908947	15739	2	1
MN908947	15739	-2	0
MN908947	15740	3	0
MN908947	15740	-3	0
MN908947	15741	1	0
MN908947	15741	-1	0
MN908947	15742	2	1
MN908947	15742	-2	0
MN908947	15743	3	0
MN908947	15743	-3	0
MN908947	15744	1	0
MN908947	15744	-1	0
MN908947	15745	2	1
MN908947	15745	-2	0
MN908947	15746	3	0
MN908947	15746	-3	0
MN908947	15747	1	0
MN908947	15747	-1	0
MN908947	15748	2	1
MN908947	15748	-2	0
MN908947	15749	3	0
MN908947	15749	-3	0
MN908947	15750	1	0
MN908947	15750	-1	0
MN908947	15751	2	1
MN908947	15751	-2	0
MN908947	15752	3	0
MN908947	15752	-3	0
MN908947	15753	1	0
MN908947	15753	-1	0
MN908947	15754	2	1
MN908947	15754	-2	0
MN908947	15755	3	0
MN908947	15755	-3	0
MN908947	15756	1	0
MN908947	15756	-1	0
MN908947	15757	2	1
MN908947	15757	-2	0
MN908947	15758	3	0
MN908947	15758	-3	0
MN908947	15759	1	0
MN908947	15759	-1	0
MN908947	15760	2	1
MN908947	15760	-2	0
MN908947	15761	3	0
MN908947	15761	-3	0
MN908947	15762	1	0
MN908947	15762	-1	0
MN908947	15763	2	1
MN908947	15763	-2	0
MN908947	15764	3	0
MN908947	15764	-3	0
MN908947	15765	1	0
MN908947	15765	-1	0
MN908947	15766	2	1
MN908947	15766	-2	0
MN908947	15767	3	0
MN908947	15767	-3	0
MN908947	15768	1	0
MN908947	15768	-1	0
MN908947	15769	2	1
MN908947	15769	-2	0
MN908947	15770	3	0
MN908947	15770	-3	0
MN908947	15771	1	0
MN908947	15771	-1	0
MN908947	15772	2	1
MN908947	15772	-2	0
MN908947	15773	3	0
MN908947	15773	-3	0
MN908947	15774	1	0
MN908947	15774	-1	0
MN908947	15775	2	1
MN908947	15775	-2	0
MN908947	15776	3	0
MN908947	15776	-3	0
MN908947	15777	1	0
MN908947	15777	-1	0
MN908947	15778	2	1
MN908947	15778	-2	0
MN908947	15779	3	0
MN908947	15779	-3	0
MN908947	15780	1	0
MN908947	15780	-1	0
MN908947	15781	2	1
MN908947	15781	-2	0
MN908947	15782	3	0
MN908947	15782	-3	0
MN908947	15783	1	0
MN908947	15783	-1	0
MN908947	15784	2	1
MN908947	15784	-2	0
MN908947	15785	3	0
MN908947	15785	-3	0
MN908947	15786	1	0
MN908947	15786	-1	0
MN908947	15787	2	1
MN908947	15787	-2	0
MN908947	15788	3	0
MN908947	15788	-3	0
MN908947	15789	1	0
MN908947	15789	-1	0
MN908947	15790	2	1
MN908947	15790	-2	0
MN908947	15791	3	0
MN908947	15791	-3	0
MN908947	15792	1	0
MN908947	15792	-1	0
MN908947	15793	2	1
MN908947	15793	-2	0
MN908947	15794	3	0
MN908947	15794	-3	0
MN908947	15795	1	0
MN908947	15795	-1	0
MN908947	15796	2	1
MN908947	15796	-2	0
MN908947	15797	3	0
MN908947	15797	-3	0
MN908947	15798	1	0
MN908947	15798	-1	0
MN908947	15799	2	1
MN908947	15799	-2	0
MN908947	15800	3	0
MN908947	15800	-3	0
MN908947	15801	1	0
MN908947	15801	-1	0
MN908947	15802	2	1
MN908947	15802	-2	0
MN908947	15803	3	0
MN908947	15803	-3	0
MN908947	15804	1	0
MN908947	15804	-1	0
MN908947	15805	2	1
MN908947	15805	-2	0
MN908947	15806	3	0
MN908947	15806	-3	0
MN908947	15807	1	0
MN908947	15807	-1	0
MN908947	15808	2	1
MN908947	15808	-2	0
MN908947	15809	3	0
MN908947	15809	-3	0
MN908947	15810	1	0
MN908947	15810	-1	0
MN908947	15811	2	1
MN908947	15811	-2	0
MN908947	15812	3	0
MN908947	15812	-3	0
MN908947	15813	1	0
MN908947	15813	-1	0
MN908947	15814	2	0
MN908947	15814	-2	0
MN908947	15815	3	0
MN908947	15815	-3	0
MN908947	15816	1	0
MN908947	15816	-1	0
MN908947	15817	2	0
MN908947	15817	-2	0
MN908947	15818	3	0
MN908947	15818	-3	0
MN908947	15819	1	0
MN908947	15819	-1	0
MN908947	15820	2	0
MN908947	15820	-2	0
MN908947	15821	3	0
MN908947	15821	-3	0
MN908947	15822	1	0
MN908947	15822	-1	0
MN908947	15823	2	0
MN908947	15823	-2	0
MN908947	15824	3	0
MN908947	15824	-3	0
MN908947	15825	1	0
MN908947	15825	-1	0
MN908947	15826	2	0
MN908947	15826	-2	0
MN908947	15827	3	0
MN908947	15827	-3	0
MN908947	15828	1	0
MN908947	15828	-1	0
MN908947	15829	2	0
MN908947	15829	-2	0
MN908947	15830	3	0
MN908947	15830	-3	0
MN908947	15831	1	0
MN908947	15831	-1	0
MN908947	15832	2	0
MN908947	15832	-2	0
MN908947	15833	3	0
MN908947	15833	-3	0
MN908947	15834	1	0
MN908947	15834	-1	0
MN908947	15835	2	0
MN908947	15835	-2	0
MN908947	15836	3	0
MN908947	15836	-3	0
MN908947	15837	1	0
MN908947	15837	-1	0
MN908947	15838	2	0
MN908947	15838	-2	0
MN908947	15839	3	0
MN908947	15839	-3	0
MN908947	15840	1	0
MN908947	15840	-1	0
MN908947	15841	2	0
MN908947	15841	-2	0
MN908947	15842	3	0
MN908947	15842	-3	0
MN908947	15843	1	0
MN908947	15843	-1	0
MN908947	15844	2	0
MN908947	15844	-2	0
MN908947	15845	3	0
MN908947	15845	-3	0
MN908947	15846	1	0
MN908947	15846	-1	0
MN908947	15847	2	0
MN908947	15847	-2	0
MN908947	15848	3	0
MN908947	15848	-3	0
MN908947	15849	1	0
MN908947	15849	-1	0
MN908947	15850	2	0
MN908947	15850	-2	0
MN908947	15851	3	0
MN908947	15851	-3	0
MN908947	15852	1	0
MN908947	15852	-1	0
MN908947	15853	2	0
MN908947	15853	-2	0
MN908947	15854	3	0
MN908947	15854	-3	0
MN908947	15855	1	0
MN908947	15855	-1	0
MN908947	15856	2	0
MN908947	15856	-2	0
MN908947	15857	3	0
MN908947	15857	-3	0
MN908947	15858	1	0
MN908947	15858	-1	0
MN908947	15859	2	0
MN908947	15859	-2	0
MN908947	15860	3	0
MN908947	15860	-3	0
MN908947	15861	1	0
MN908947	15861	-1	0
MN908947	15862	2	0
MN908947	15862	-2	0
MN908947	15863	3	0
MN908947	15863	-3	0
MN908947	15864	1	0
MN908947	15864	-1	0
MN908947	15865	2	0
MN908947	15865	-2	0
MN908947	15866	3	0
MN908947	15866	-3	0
MN908947	15867	1	0
MN908947	15867	-1	0
MN908947	15868	2	0
MN908947	15868	-2	0
MN908947	15869	3	0
MN908947	15869	-3	0
MN908947	15870	1	0
MN908947	15870	-1	0
MN908947	15871	2	0
MN908947	15871	-2	0
MN908947	15872	3	0
MN908947	15872	-3	0
MN908947	15873	1	0
MN908947	15873	-1	0
MN908947	15874	2	0
MN908947	15874	-2	0
MN908947	15875	3	0
MN908947	15875	-3	0
MN908947	15876	1	0
MN908947	15876	-1	0
MN908947	15877	2	0
MN908947	15877	-2	0
MN908947	15878	3	0
MN908947	15878	-3	0
MN908947	15879	1	0
MN908947	15879	-1	0
MN908947	15880	2	0
MN908947	15880	-2	0
MN908947	15881	3	0
MN908947	15881	-3	0
MN908947	15882	1	0
MN908947	15882	-1	0
MN908947	15883	2	0
MN908947	15883	-2	0
MN908947	15884	3	0
MN908947	15884	-3	0
MN908947	15885	1	0
MN908947	15885	-1	0
MN908947	15886	2	0
MN908947	15886	-2	0
MN908947	15887	3	0
MN908947	15887	-3	0
MN908947	15888	1	0
MN908947	15888	-1	0
MN908947	15889	2	0
MN908947	15889	-2	0
MN908947	15890	3	0
MN908947	15890	-3	0
MN908947	15891	1	0
MN908947	15891	-1	0
MN908947	15892	2	0
MN908947	15892	-2	0
MN908947	15893	3	0
MN908947	15893	-3	0
MN908947	15894	1	0
MN908947	15894	-1	0
MN908947	15895	2	0
MN908947	15895	-2	0
MN908947	15896	3	0
MN908947	15896	-3	0
MN908947	15897	1	0
MN908947	15897	-1	0
MN908947	15898	2	0
MN908947	15898	-2	0
MN908947	15899	3	0
MN908947	15899	-3	0
MN908947	15900	1	0
MN908947	15900	-1	0
MN908947	15901	2	0
MN908947	15901	-2	0
MN908947	15902	3	0
MN908947	15902	-3	0
MN908947	15903	1	0
MN908947	15903	-1	0
MN908947	15904	2	0
MN908947	15904	-2	0
MN908947	15905	3	0
MN908947	15905	-3	0
MN908947	15906	1	0
MN908947	15906	-1	0
MN908947	15907	2	0
MN908947	15907	-2	0
MN908947	15908	3	0
MN908947	15908	-3	0
MN908947	15909	1	0
MN908947	15909	-1	0
MN908947	15910	2	0
MN908947	15910	-2	0
MN908947	15911	3	0
MN908947	15911	-3	0
MN908947	15912	1	0
MN908947	15912	-1	0
MN908947	15913	2	0
MN908947	15913	-2	0
MN908947	15914	3	0
MN908947	15914	-3	0
MN908947	15915	1	0
MN908947	15915	-1	0
MN908947	15916	2	0
MN908947	15916	-2	0
MN908947	15917	3	0
MN908947	15917	-3	0
MN908947	15918	1	0
MN908947	15918	-1	0
MN908947	15919	2	0
MN908947	15919	-2	0
MN908947	15920	3	0
MN908947	15920	-3	0
MN908947	15921	1	0
MN908947	15921	-1	0
MN908947	15922	2	0
MN908947	15922	-2	0
MN908947	15923	3	0
MN908947	15923	-3	0
MN908947	15924	1	0
MN908947	15924	-1	0
MN908947	15925	2	0
MN908947	15925	-2	0
MN908947	15926	3	0
MN908947	15926	-3	0
MN908947	15927	1	0
MN908947	15927	-1	0
MN908947	15928	2	0
MN908947	15928	-2	0
MN908947	15929	3	0
MN908947	15929	-3	0
MN908947	15930	1	0
MN908947	15930	-1	0
MN908947	15931	2	0
MN908947	15931	-2	0
MN908947	15932	3	0
MN908947	15932	-3	0
MN908947	15933	1	0
MN908947	15933	-1	0
MN908947	15934	2	0
MN908947	15934	-2	0
MN908947	15935	3	0
MN908947	15935	-3	0
MN908947	15936	1	0
MN908947	15936	-1	0
MN908947	15937	2	0
MN908947	15937	-2	0
MN908947	15938	3	0
MN908947	15938	-3	0
MN908947	15939	1	0
MN908947	15939	-1	0
MN908947	15940	2	0
MN908947	15940	-2	0
MN908947	15941	3	0
MN908947	15941	-3	0
MN908947	15942	1	0
MN908947	15942	-1	0
MN908947	15943	2	0
MN908947	15943	-2	0
MN908947	15944	3	0
MN908947	15944	-3	0
MN908947	15945	1	0
MN908947	15945	-1	0
MN908947	15946	2	0
MN908947	15946	-2	0
MN908947	15947	3	0
MN908947	15947	-3	0
MN908947	15948	1	0
MN908947	15948	-1	0
MN908947	15949	2	0
MN908947	15949	-2	0
MN908947	15950	3	0
MN908947	15950	-3	0
MN908947	15951	1	0
MN908947	15951	-1	0
MN908947	15952	2	0
MN908947	15952	-2	0
MN908947	15953	3	0
MN908947	15953	-3	0
MN908947	15954	1	0
MN908947	15954	-1	0
MN908947	15955	2	0
MN908947	15955	-2	0
MN908947	15956	3	0
MN908947	15956	-3	0
MN908947	15957	1	0
MN908947	15957	-1	0
MN908947	15958	2	0
MN908947	15958	-2	0
MN908947	15959	3	0
MN908947	15959	-3	0
MN908947	15960	1	0
MN908947	15960	-1	0
MN908947	15961	2	0
MN908947	15961	-2	0
MN908947	15962	3	0
MN908947	15962	-3	0
MN908947	15963	1	0
MN908947	15963	-1	0
MN908947	15964	2	1
MN908947	15964	-2	0
MN908947	15965	3	0
MN908947	15965	-3	0
MN908947	15966	1	0
MN908947	15966	-1	0
MN908947	15967	2	1
MN908947	15967	-2	0
MN908947	15968	3	0
MN908947	15968	-3	0
MN908947	15969	1	0
MN908947	15969	-1	0
MN908947	15970	2	1
MN908947	15970	-2	0
MN908947	15971	3	0
MN908947	15971	-3	0
MN908947	15972	1	0
MN908947	15972	-1	0
MN908947	15973	2	0
MN908947	15973	-2	0
MN908947	15974	3	0
MN908947	15974	-3	0
MN908947	15975	1	0
MN908947	15975	-1	0
MN908947	15976	2	0
MN908947	15976	-2	0
MN908947	15977	3	0
MN908947	15977	-3	0
MN908947	15978	1	0
MN908947	15978	-1	0
MN908947	15979	2	0
MN908947	15979	-2	0
MN908947	15980	3	0
MN908947	15980	-3	0
MN908947	15981	1	0
MN908947	15981	-1	0
MN908947	15982	2	0
MN908947	15982	-2	0
MN908947	15983	3	0
MN908947	15983	-3	0
MN908947	15984	1	0
MN908947	15984	-1	0
MN908947	15985	2	0
MN908947	15985	-2	0
MN908947	15986	3	0
MN908947	15986	-3	0
MN908947	15987	1	0
MN908947	15987	-1	0
MN908947	15988	2	0
MN908947	15988	-2	0
MN908947	15989	3	0
MN908947	15989	-3	0
MN908947	15990	1	0
MN908947	15990	-1	0
MN908947	15991	2	0
MN908947	15991	-2	0
MN908947	15992	3	0
MN908947	15992	-3	0
MN908947	15993	1	0
MN908947	15993	-1	0
MN908947	15994	2	0
MN908947	15994	-2	0
MN908947	15995	3	0
MN908947	15995	-3	0
MN908947	15996	1	0
MN908947	15996	-1	0
MN908947	15997	2	0
MN908947	15997	-2	0
MN908947	15998	3	0
MN908947	15998	-3	0
MN908947	15999	1	0
MN908947	15999	-1	0
MN908947	16000	2	0
MN908947	16000	-2	0
MN908947	16001	3	0
MN908947	16001	-3	0
MN908947	16002	1	0
MN908947	16002	-1	0
MN908947	16003	2	0
MN908947	16003	-2	0
MN908947	16004	3	0
MN908947	16004	-3	0
MN908947	16005	1	0
MN908947	16005	-1	0
MN908947	16006	2	0
MN908947	16006	-2	0
MN908947	16007	3	0
MN908947	16007	-3	0
MN908947	16008	1	0
MN908947	16008	-1	0
MN908947	16009	2	0
MN908947	16009	-2	0
MN908947	16010	3	0
MN908947	16010	-3	0
MN908947	16011	1	0
MN908947	16011	-1	0
MN908947	16012	2	0
MN908947	16012	-2	0
MN908947	16013	3	0
MN908947	16013	-3	0
MN908947	16014	1	0
MN908947	16014	-1	0
MN908947	16015	2	0
MN908947	16015	-2	0
MN908947	16016	3	0
MN908947	16016	-3	0
MN908947	16017	1	0
MN908947	16017	-1	0
MN908947	16018	2	0
MN908947	16018	-2	0
MN908947	16019	3	0
MN908947	16019	-3	0
MN908947	16020	1	0
MN908947	16020	-1	0
MN908947	16021	2	0
MN908947	16021	-2	0
MN908947	16022	3	0
MN908947	16022	-3	0
MN908947	16023	1	0
MN908947	16023	-1	0
MN908947	16024	2	0
MN908947	16024	-2	0
MN908947	16025	3	0
MN908947	16025	-3	0
MN908947	16026	1	0
MN908947	16026	-1	0
MN908947	16027	2	0
MN908947	16027	-2	0
MN908947	16028	3	0
MN908947	16028	-3	0
MN908947	16029	1	0
MN908947	16029	-1	0
MN908947	16030	2	0
MN908947	16030	-2	0
MN908947	16031	3	0
MN908947	16031	-3	0
MN908947	16032	1	0
MN908947	16032	-1	0
MN908947	16033	2	0
MN908947	16033	-2	0
MN908947	16034	3	0
MN908947	16034	-3	0
MN908947	16035	1	0
MN908947	16035	-1	0
MN908947	16036	2	0
MN908947	16036	-2	0
MN908947	16037	3	0
MN908947	16037	-3	0
MN908947	16038	1	0
MN908947	16038	-1	0
MN908947	16039	2	0
MN908947	16039	-2	0
MN908947	16040	3	0
MN908947	16040	-3	0
MN908947	16041	1	0
MN908947	16041	-1	0
MN908947	16042	2	0
MN908947	16042	-2	0
MN908947	16043	3	0
MN908947	16043	-3	0
MN908947	16044	1	0
MN908947	16044	-1	0
MN908947	16045	2	0
MN908947	16045	-2	0
MN908947	16046	3	0
MN908947	16046	-3	0
MN908947	16047	1	0
MN908947	16047	-1	0
MN908947	16048	2	0
MN908947	16048	-2	0
MN908947	16049	3	0
MN908947	16049	-3	0
MN908947	16050	1	0
MN908947	16050	-1	0
MN908947	16051	2	0
MN908947	16051	-2	0
MN908947	16052	3	0
MN908947	16052	-3	0
MN908947	16053	1	0
MN908947	16053	-1	0
MN908947	16054	2	0
MN908947	16054	-2	0
MN908947	16055	3	0
MN908947	16055	-3	0
MN908947	16056	1	0
MN908947	16056	-1	-1
MN908947	16057	2	0
MN908947	16057	-2	0
MN908947	16058	3	0
MN908947	16058	-3	0
MN908947	16059	1	0
MN908947	16059	-1	-1
MN908947	16060	2	0
MN908947	16060	-2	0
MN908947	16061	3	0
MN908947	16061	-3	0
